snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2026-01-12,PROD_00251,STORE_002,78,79,8
2026-01-12,PROD_00251,STORE_003,368,46,13
2026-01-12,PROD_00251,STORE_004,24,53,6
2026-01-12,PROD_00251,STORE_005,156,48,6
2026-01-12,PROD_00251,STORE_006,108,64,5
2026-01-12,PROD_00251,STORE_007,301,27,13
2026-01-12,PROD_00251,STORE_008,23,37,10
2026-01-12,PROD_00251,STORE_009,426,48,3
2026-01-12,PROD_00251,STORE_010,174,30,8
2026-01-12,PROD_00251,STORE_011,206,23,12
2026-01-12,PROD_00251,STORE_012,493,76,12
2026-01-12,PROD_00251,STORE_013,85,62,13
2026-01-12,PROD_00251,STORE_014,453,29,13
2026-01-12,PROD_00251,STORE_015,457,40,3
2026-01-12,PROD_00251,STORE_016,347,34,8
2026-01-12,PROD_00251,STORE_017,338,55,4
2026-01-12,PROD_00251,STORE_018,379,43,10
2026-01-12,PROD_00105,STORE_001,309,38,14
2026-01-12,PROD_00105,STORE_002,213,20,11
2026-01-12,PROD_00105,STORE_003,494,45,2
2026-01-12,PROD_00105,STORE_004,431,43,14
2026-01-12,PROD_00105,STORE_005,93,22,8
2026-01-12,PROD_00105,STORE_006,322,22,2
2026-01-12,PROD_00105,STORE_007,446,21,8
2026-01-12,PROD_00105,STORE_008,504,47,14
2026-01-12,PROD_00105,STORE_009,426,26,10
2026-01-12,PROD_00105,STORE_010,157,25,7
2026-01-12,PROD_00105,STORE_011,348,54,14
2026-01-12,PROD_00105,STORE_012,202,57,9
2026-01-12,PROD_00105,STORE_013,78,22,11
2026-01-12,PROD_00105,STORE_014,448,79,5
2026-01-12,PROD_00105,STORE_015,136,60,10
2026-01-12,PROD_00105,STORE_016,206,34,1
2026-01-12,PROD_00105,STORE_017,44,70,6
2026-01-12,PROD_00105,STORE_018,425,69,14
2026-01-12,PROD_00043,STORE_001,288,50,9
2026-01-12,PROD_00043,STORE_002,62,30,11
2026-01-12,PROD_00043,STORE_003,384,67,10
2026-01-12,PROD_00043,STORE_004,441,41,7
2026-01-12,PROD_00043,STORE_005,35,70,8
2026-01-12,PROD_00043,STORE_006,28,48,12
2026-01-12,PROD_00043,STORE_007,298,60,9
2026-01-12,PROD_00043,STORE_008,276,58,6
2026-01-12,PROD_00043,STORE_009,202,32,14
2026-01-12,PROD_00043,STORE_010,438,53,7
2026-01-12,PROD_00043,STORE_011,100,53,8
2026-01-12,PROD_00043,STORE_012,243,72,14
2026-01-12,PROD_00043,STORE_013,38,80,7
2026-01-12,PROD_00043,STORE_014,262,26,13
2026-01-12,PROD_00043,STORE_015,218,50,5
2026-01-12,PROD_00043,STORE_016,506,73,10
2026-01-12,PROD_00043,STORE_017,418,56,4
2026-01-12,PROD_00043,STORE_018,67,75,14
2026-01-12,PROD_00282,STORE_001,88,71,14
2026-01-12,PROD_00282,STORE_002,421,78,3
2026-01-12,PROD_00282,STORE_003,426,57,8
2026-01-12,PROD_00282,STORE_004,327,53,6
2026-01-12,PROD_00282,STORE_005,71,64,7
2026-01-12,PROD_00282,STORE_006,62,49,3
2026-01-12,PROD_00282,STORE_007,256,39,6
2026-01-12,PROD_00282,STORE_008,386,23,1
2026-01-12,PROD_00282,STORE_009,383,51,7
2026-01-12,PROD_00282,STORE_010,387,56,2
2026-01-12,PROD_00282,STORE_011,433,56,7
2026-01-12,PROD_00282,STORE_012,117,31,2
2026-01-12,PROD_00282,STORE_013,479,33,14
2026-01-12,PROD_00282,STORE_014,483,49,9
2026-01-12,PROD_00282,STORE_015,512,48,8
2026-01-12,PROD_00282,STORE_016,485,42,11
2026-01-12,PROD_00282,STORE_017,172,72,3
2026-01-12,PROD_00282,STORE_018,145,71,12
2026-01-12,PROD_00296,STORE_001,397,23,3
2026-01-12,PROD_00296,STORE_002,173,76,5
2026-01-12,PROD_00296,STORE_003,264,44,13
2026-01-12,PROD_00296,STORE_004,378,42,6
2026-01-12,PROD_00296,STORE_005,222,44,9
2026-01-12,PROD_00296,STORE_006,110,34,13
2026-01-12,PROD_00296,STORE_007,338,75,6
2026-01-12,PROD_00296,STORE_008,171,62,9
2026-01-12,PROD_00296,STORE_009,32,31,12
2026-01-12,PROD_00296,STORE_010,297,61,13
2026-01-12,PROD_00296,STORE_011,360,37,1
2026-01-12,PROD_00296,STORE_012,288,60,5
2026-01-12,PROD_00296,STORE_013,271,34,12
2026-01-12,PROD_00296,STORE_014,328,71,11
2026-01-12,PROD_00296,STORE_015,35,78,2
2026-01-12,PROD_00296,STORE_016,326,50,10
2026-01-12,PROD_00296,STORE_017,156,28,10
2026-01-12,PROD_00296,STORE_018,298,63,12
2026-01-12,PROD_00158,STORE_001,326,77,11
2026-01-12,PROD_00158,STORE_002,497,59,8
2026-01-12,PROD_00158,STORE_003,347,54,13
2026-01-12,PROD_00158,STORE_004,389,48,9
2026-01-12,PROD_00158,STORE_005,245,31,3
2026-01-12,PROD_00158,STORE_006,-1,80,6
2026-01-12,PROD_00158,STORE_007,430,52,3
2026-01-12,PROD_00158,STORE_008,147,41,14
2026-01-12,PROD_00158,STORE_009,302,21,7
2026-01-12,PROD_00158,STORE_010,356,44,7
2026-01-12,PROD_00158,STORE_011,302,39,3
2026-01-12,PROD_00158,STORE_012,445,62,10
2026-01-12,PROD_00158,STORE_013,255,25,2
2026-01-12,PROD_00158,STORE_014,474,70,4
2026-01-12,PROD_00158,STORE_015,417,59,5
2026-01-12,PROD_00158,STORE_016,71,29,14
2026-01-12,PROD_00158,STORE_017,302,61,6
2026-01-12,PROD_00158,STORE_018,39,24,4
2026-01-12,PROD_00239,STORE_001,318,48,11
2026-01-12,PROD_00239,STORE_002,9,63,10
2026-01-12,PROD_00239,STORE_003,57,50,14
2026-01-12,PROD_00239,STORE_004,16,65,3
2026-01-12,PROD_00239,STORE_005,502,23,7
2026-01-12,PROD_00239,STORE_006,318,55,4
2026-01-12,PROD_00239,STORE_007,294,32,3
2026-01-12,PROD_00239,STORE_008,159,42,2
2026-01-12,PROD_00239,STORE_009,183,71,3
2026-01-12,PROD_00239,STORE_010,132,52,4
2026-01-12,PROD_00239,STORE_011,145,61,11
2026-01-12,PROD_00239,STORE_012,234,43,11
2026-01-12,PROD_00239,STORE_013,0,74,9
2026-01-12,PROD_00239,STORE_014,188,42,1
2026-01-12,PROD_00239,STORE_015,488,55,8
2026-01-12,PROD_00239,STORE_016,334,43,6
2026-01-12,PROD_00239,STORE_017,54,24,4
2026-01-12,PROD_00239,STORE_018,124,30,11
2026-01-12,PROD_00018,STORE_001,56,26,13
2026-01-12,PROD_00018,STORE_002,389,37,12
2026-01-12,PROD_00018,STORE_003,186,41,8
2026-01-12,PROD_00018,STORE_004,379,58,11
2026-01-12,PROD_00018,STORE_005,136,39,2
2026-01-12,PROD_00018,STORE_006,371,45,7
2026-01-12,PROD_00018,STORE_007,169,26,12
2026-01-12,PROD_00018,STORE_008,378,26,5
2026-01-12,PROD_00018,STORE_009,277,29,13
2026-01-12,PROD_00018,STORE_010,288,52,14
2026-01-12,PROD_00018,STORE_011,374,68,11
2026-01-12,PROD_00018,STORE_012,18,46,11
2026-01-12,PROD_00018,STORE_013,215,78,5
2026-01-12,PROD_00018,STORE_014,478,53,2
2026-01-12,PROD_00018,STORE_015,103,65,5
2026-01-12,PROD_00018,STORE_016,230,24,9
2026-01-12,PROD_00018,STORE_017,159,59,6
2026-01-12,PROD_00018,STORE_018,282,36,3
2026-01-12,PROD_00165,STORE_001,231,34,11
2026-01-12,PROD_00165,STORE_002,374,57,14
2026-01-12,PROD_00165,STORE_003,488,37,11
2026-01-12,PROD_00165,STORE_004,260,80,4
2026-01-12,PROD_00165,STORE_005,419,74,10
2026-01-12,PROD_00165,STORE_006,112,72,7
2026-01-12,PROD_00165,STORE_007,241,70,1
2026-01-12,PROD_00165,STORE_008,85,36,1
2026-01-12,PROD_00165,STORE_009,246,69,10
2026-01-12,PROD_00165,STORE_010,285,41,9
2026-01-12,PROD_00165,STORE_011,494,21,2
2026-01-12,PROD_00165,STORE_012,396,72,5
2026-01-12,PROD_00165,STORE_013,-10,77,8
2026-01-12,PROD_00165,STORE_014,98,29,10
2026-01-12,PROD_00165,STORE_015,62,35,2
2026-01-12,PROD_00165,STORE_016,325,80,10
2026-01-12,PROD_00165,STORE_017,39,54,4
2026-01-12,PROD_00165,STORE_018,512,27,4
2026-01-12,PROD_00034,STORE_001,196,32,2
2026-01-12,PROD_00034,STORE_002,69,69,7
2026-01-12,PROD_00034,STORE_003,190,34,14
2026-01-12,PROD_00034,STORE_004,67,66,5
2026-01-12,PROD_00034,STORE_005,377,36,1
2026-01-12,PROD_00034,STORE_006,299,38,11
2026-01-12,PROD_00034,STORE_007,255,65,4
2026-01-12,PROD_00034,STORE_008,204,79,5
2026-01-12,PROD_00034,STORE_009,391,48,12
2026-01-12,PROD_00034,STORE_010,301,38,12
2026-01-12,PROD_00034,STORE_011,40,52,5
2026-01-12,PROD_00034,STORE_012,27,35,11
2026-01-12,PROD_00034,STORE_013,91,71,9
2026-01-12,PROD_00034,STORE_014,424,57,5
2026-01-12,PROD_00034,STORE_015,121,60,13
2026-01-12,PROD_00034,STORE_016,364,40,6
2026-01-12,PROD_00034,STORE_017,244,32,11
2026-01-12,PROD_00034,STORE_018,493,49,1
2026-01-12,PROD_00025,STORE_001,433,28,10
2026-01-12,PROD_00025,STORE_002,426,23,5
2026-01-12,PROD_00025,STORE_003,214,67,4
2026-01-12,PROD_00025,STORE_004,107,36,6
2026-01-12,PROD_00025,STORE_005,198,64,8
2026-01-12,PROD_00025,STORE_006,106,36,4
2026-01-12,PROD_00025,STORE_007,-1,25,6
2026-01-12,PROD_00025,STORE_008,248,77,1
2026-01-12,PROD_00025,STORE_009,499,21,5
2026-01-12,PROD_00025,STORE_010,320,26,6
2026-01-12,PROD_00025,STORE_011,74,66,3
2026-01-12,PROD_00025,STORE_012,310,69,9
2026-01-12,PROD_00025,STORE_013,148,28,9
2026-01-12,PROD_00025,STORE_014,350,25,11
2026-01-12,PROD_00025,STORE_015,159,40,1
2026-01-12,PROD_00025,STORE_016,186,58,8
2026-01-12,PROD_00025,STORE_017,496,48,12
2026-01-12,PROD_00025,STORE_018,232,65,4
2026-01-12,PROD_00216,STORE_001,26,63,8
2026-01-12,PROD_00216,STORE_002,161,80,2
2026-01-12,PROD_00216,STORE_003,371,22,7
2026-01-12,PROD_00216,STORE_004,93,34,6
2026-01-12,PROD_00216,STORE_005,293,22,4
2026-01-12,PROD_00216,STORE_006,241,23,2
2026-01-12,PROD_00216,STORE_007,-50,30,11
2026-01-12,PROD_00216,STORE_008,107,36,13
2026-01-12,PROD_00216,STORE_009,67,65,12
2026-01-12,PROD_00216,STORE_010,298,80,14
2026-01-12,PROD_00216,STORE_011,50,38,4
2026-01-12,PROD_00216,STORE_012,30,34,13
2026-01-12,PROD_00216,STORE_013,119,43,2
2026-01-12,PROD_00216,STORE_014,62,30,13
2026-01-12,PROD_00216,STORE_015,340,60,10
2026-01-12,PROD_00216,STORE_016,142,49,2
2026-01-12,PROD_00216,STORE_017,119,63,4
2026-01-12,PROD_00216,STORE_018,51,74,11
2026-01-12,PROD_00120,STORE_001,300,60,2
2026-01-12,PROD_00120,STORE_002,166,22,7
2026-01-12,PROD_00120,STORE_003,210,56,4
2026-01-12,PROD_00120,STORE_004,419,57,10
2026-01-12,PROD_00120,STORE_005,186,65,14
2026-01-12,PROD_00120,STORE_006,455,29,6
2026-01-12,PROD_00120,STORE_007,52,78,5
2026-01-12,PROD_00120,STORE_008,288,36,5
2026-01-12,PROD_00120,STORE_009,161,61,6
2026-01-12,PROD_00120,STORE_010,329,27,4
2026-01-12,PROD_00120,STORE_011,163,31,12
2026-01-12,PROD_00120,STORE_012,301,55,14
2026-01-12,PROD_00120,STORE_013,380,51,3
2026-01-12,PROD_00120,STORE_014,39,22,8
2026-01-12,PROD_00120,STORE_015,266,38,7
2026-01-12,PROD_00120,STORE_016,471,77,11
2026-01-12,PROD_00120,STORE_017,-100,69,2
2026-01-12,PROD_00120,STORE_018,438,45,9
2026-01-12,PROD_00008,STORE_001,389,44,1
2026-01-12,PROD_00008,STORE_002,249,70,8
2026-01-12,PROD_00008,STORE_003,376,34,1
2026-01-12,PROD_00008,STORE_004,393,57,7
2026-01-12,PROD_00008,STORE_005,232,77,12
2026-01-12,PROD_00008,STORE_006,251,24,7
2026-01-12,PROD_00008,STORE_007,185,21,6
2026-01-12,PROD_00008,STORE_008,120,20,11
2026-01-12,PROD_00008,STORE_009,229,25,13
2026-01-12,PROD_00008,STORE_010,255,28,11
2026-01-12,PROD_00008,STORE_011,267,23,8
2026-01-12,PROD_00008,STORE_012,114,65,10
2026-01-12,PROD_00008,STORE_013,68,47,8
2026-01-12,PROD_00008,STORE_014,117,71,3
2026-01-12,PROD_00008,STORE_015,53,40,2
2026-01-12,PROD_00008,STORE_016,331,22,6
2026-01-12,PROD_00008,STORE_017,366,80,11
2026-01-12,PROD_00008,STORE_018,119,79,6
2026-01-12,PROD_00091,STORE_001,132,68,14
2026-01-12,PROD_00091,STORE_002,473,68,2
2026-01-12,PROD_00091,STORE_003,276,20,2
2026-01-12,PROD_00091,STORE_004,211,38,13
2026-01-12,PROD_00091,STORE_005,300,50,3
2026-01-12,PROD_00091,STORE_006,470,70,13
2026-01-12,PROD_00091,STORE_007,92,44,12
2026-01-12,PROD_00091,STORE_008,285,73,9
2026-01-12,PROD_00091,STORE_009,56,70,2
2026-01-12,PROD_00091,STORE_010,40,48,2
2026-01-12,PROD_00091,STORE_011,480,43,2
2026-01-12,PROD_00091,STORE_012,408,21,14
2026-01-12,PROD_00091,STORE_013,426,72,2
2026-01-12,PROD_00091,STORE_014,-5,68,11
2026-01-12,PROD_00091,STORE_015,462,60,7
2026-01-12,PROD_00091,STORE_016,466,47,7
2026-01-12,PROD_00091,STORE_017,22,62,6
2026-01-12,PROD_00091,STORE_018,128,22,4
2026-01-12,PROD_00047,STORE_001,415,53,11
2026-01-12,PROD_00047,STORE_002,453,78,4
2026-01-12,PROD_00047,STORE_003,206,33,1
2026-01-12,PROD_00047,STORE_004,465,47,11
2026-01-12,PROD_00047,STORE_005,462,23,11
2026-01-12,PROD_00047,STORE_006,258,38,14
2026-01-12,PROD_00047,STORE_007,137,20,8
2026-01-12,PROD_00047,STORE_008,316,56,2
2026-01-12,PROD_00047,STORE_009,427,41,13
2026-01-12,PROD_00047,STORE_010,521,76,13
2026-01-12,PROD_00047,STORE_011,324,26,12
2026-01-12,PROD_00047,STORE_012,358,72,12
2026-01-12,PROD_00047,STORE_013,171,51,9
2026-01-12,PROD_00047,STORE_014,447,57,7
2026-01-12,PROD_00047,STORE_015,380,71,5
2026-01-12,PROD_00047,STORE_016,28,71,2
2026-01-12,PROD_00047,STORE_017,500,30,12
2026-01-12,PROD_00047,STORE_018,81,75,4
2026-01-12,PROD_00074,STORE_001,316,54,3
2026-01-12,PROD_00074,STORE_002,332,60,10
2026-01-12,PROD_00074,STORE_003,205,43,12
2026-01-12,PROD_00074,STORE_004,125,25,2
2026-01-12,PROD_00074,STORE_005,153,64,5
2026-01-12,PROD_00074,STORE_006,163,53,10
2026-01-12,PROD_00074,STORE_007,405,24,6
2026-01-12,PROD_00074,STORE_008,132,29,9
2026-01-12,PROD_00074,STORE_009,438,55,10
2026-01-12,PROD_00074,STORE_010,440,53,12
2026-01-12,PROD_00074,STORE_011,344,22,10
2026-01-12,PROD_00074,STORE_012,149,48,2
2026-01-12,PROD_00074,STORE_013,17,49,2
2026-01-12,PROD_00074,STORE_014,209,41,5
2026-01-12,PROD_00074,STORE_015,217,55,10
2026-01-12,PROD_00074,STORE_016,29,32,2
2026-01-12,PROD_00074,STORE_017,492,79,8
2026-01-12,PROD_00074,STORE_018,274,64,2
2026-01-12,PROD_00094,STORE_001,381,66,8
2026-01-12,PROD_00094,STORE_002,200,68,4
2026-01-12,PROD_00094,STORE_003,308,59,9
2026-01-12,PROD_00094,STORE_004,-5,37,4
2026-01-12,PROD_00094,STORE_005,270,58,10
2026-01-12,PROD_00094,STORE_006,266,32,9
2026-01-12,PROD_00094,STORE_007,225,31,13
2026-01-12,PROD_00094,STORE_008,257,53,4
2026-01-12,PROD_00094,STORE_009,325,20,6
2026-01-12,PROD_00094,STORE_010,-1,49,8
2026-01-12,PROD_00094,STORE_011,275,61,14
2026-01-12,PROD_00094,STORE_012,150,33,8
2026-01-12,PROD_00094,STORE_013,253,69,1
2026-01-12,PROD_00094,STORE_014,214,37,13
2026-01-12,PROD_00094,STORE_015,218,22,11
2026-01-12,PROD_00094,STORE_016,478,29,3
2026-01-12,PROD_00094,STORE_017,429,74,8
2026-01-12,PROD_00094,STORE_018,262,40,3
2026-01-12,PROD_00077,STORE_001,155,25,13
2026-01-12,PROD_00077,STORE_002,151,59,11
2026-01-12,PROD_00077,STORE_003,484,33,14
2026-01-12,PROD_00077,STORE_004,386,61,2
2026-01-12,PROD_00077,STORE_005,293,34,7
2026-01-12,PROD_00077,STORE_006,359,68,6
2026-01-12,PROD_00077,STORE_007,40,47,6
2026-01-12,PROD_00077,STORE_008,375,60,10
2026-01-12,PROD_00077,STORE_009,402,24,14
2026-01-12,PROD_00077,STORE_010,20,71,11
2026-01-12,PROD_00077,STORE_011,55,68,1
2026-01-12,PROD_00077,STORE_012,224,26,13
2026-01-12,PROD_00077,STORE_013,150,75,3
2026-01-12,PROD_00077,STORE_014,362,50,3
2026-01-12,PROD_00077,STORE_015,171,50,14
2026-01-12,PROD_00077,STORE_016,463,48,14
2026-01-12,PROD_00077,STORE_017,51,66,4
2026-01-12,PROD_00077,STORE_018,141,46,5
2026-01-12,PROD_00287,STORE_001,10000,37,12
2026-01-12,PROD_00287,STORE_002,393,22,5
2026-01-12,PROD_00287,STORE_003,156,40,6
2026-01-12,PROD_00287,STORE_004,397,42,14
2026-01-12,PROD_00287,STORE_005,245,59,8
2026-01-12,PROD_00287,STORE_006,39,39,1
2026-01-12,PROD_00287,STORE_007,115,42,7
2026-01-12,PROD_00287,STORE_008,501,80,1
2026-01-12,PROD_00287,STORE_009,126,53,8
2026-01-12,PROD_00287,STORE_010,435,63,11
2026-01-12,PROD_00287,STORE_011,197,65,5
2026-01-12,PROD_00287,STORE_012,339,57,3
2026-01-12,PROD_00287,STORE_013,87,46,7
2026-01-12,PROD_00287,STORE_014,450,57,6
2026-01-12,PROD_00287,STORE_015,37,28,6
2026-01-12,PROD_00287,STORE_016,-1,32,4
2026-01-12,PROD_00287,STORE_017,266,65,12
2026-01-12,PROD_00287,STORE_018,451,68,7
2026-01-12,PROD_00061,STORE_001,183,21,4
2026-01-12,PROD_00061,STORE_002,430,48,9
2026-01-12,PROD_00061,STORE_003,66,27,10
2026-01-12,PROD_00061,STORE_004,86,47,13
2026-01-12,PROD_00061,STORE_005,104,40,6
2026-01-12,PROD_00061,STORE_006,10,59,9
2026-01-12,PROD_00061,STORE_007,76,45,14
2026-01-12,PROD_00061,STORE_008,44,58,11
2026-01-12,PROD_00061,STORE_009,29,47,7
2026-01-12,PROD_00061,STORE_010,168,28,14
2026-01-12,PROD_00061,STORE_011,171,75,2
2026-01-12,PROD_00061,STORE_012,143,35,5
2026-01-12,PROD_00061,STORE_013,130,52,1
2026-01-12,PROD_00061,STORE_014,206,60,8
2026-01-12,PROD_00061,STORE_015,241,28,5
2026-01-12,PROD_00061,STORE_016,303,74,8
2026-01-12,PROD_00061,STORE_017,300,74,13
2026-01-12,PROD_00061,STORE_018,327,22,13
2026-01-12,PROD_00078,STORE_001,122,21,14
2026-01-12,PROD_00078,STORE_002,441,26,4
2026-01-12,PROD_00078,STORE_003,-10,74,4
2026-01-12,PROD_00078,STORE_004,324,78,6
2026-01-12,PROD_00078,STORE_005,486,43,9
2026-01-12,PROD_00078,STORE_006,318,35,13
2026-01-12,PROD_00078,STORE_007,370,71,10
2026-01-12,PROD_00078,STORE_008,266,67,10
2026-01-12,PROD_00078,STORE_009,219,57,14
2026-01-12,PROD_00078,STORE_010,67,57,4
2026-01-12,PROD_00078,STORE_011,356,31,2
2026-01-12,PROD_00078,STORE_012,226,35,6
2026-01-12,PROD_00078,STORE_013,209,57,9
2026-01-12,PROD_00078,STORE_014,333,31,11
2026-01-12,PROD_00078,STORE_015,352,45,10
2026-01-12,PROD_00078,STORE_016,497,77,2
2026-01-12,PROD_00078,STORE_017,436,22,8
2026-01-12,PROD_00078,STORE_018,37,62,7
2026-01-12,PROD_00064,STORE_001,150,32,11
2026-01-12,PROD_00064,STORE_002,400,56,7
2026-01-12,PROD_00064,STORE_003,48,63,5
2026-01-12,PROD_00064,STORE_004,324,39,1
2026-01-12,PROD_00064,STORE_005,401,46,1
2026-01-12,PROD_00064,STORE_006,493,46,5
2026-01-12,PROD_00064,STORE_007,300,66,11
2026-01-12,PROD_00064,STORE_008,453,57,12
2026-01-12,PROD_00064,STORE_009,357,20,11
2026-01-12,PROD_00064,STORE_010,502,28,4
2026-01-12,PROD_00064,STORE_011,278,78,13
2026-01-12,PROD_00064,STORE_012,449,20,3
2026-01-12,PROD_00064,STORE_013,368,78,4
2026-01-12,PROD_00064,STORE_014,233,28,9
2026-01-12,PROD_00064,STORE_015,201,57,13
2026-01-12,PROD_00064,STORE_016,108,34,6
2026-01-12,PROD_00064,STORE_017,37,66,10
2026-01-12,PROD_00064,STORE_018,177,48,2
2026-01-12,PROD_00235,STORE_001,274,34,14
2026-01-12,PROD_00235,STORE_002,409,33,6
2026-01-12,PROD_00235,STORE_003,243,45,8
2026-01-12,PROD_00235,STORE_004,454,49,2
2026-01-12,PROD_00235,STORE_005,54,24,10
2026-01-12,PROD_00235,STORE_006,73,29,9
2026-01-12,PROD_00235,STORE_007,448,30,8
2026-01-12,PROD_00235,STORE_008,-1,22,10
2026-01-12,PROD_00235,STORE_009,24,64,12
2026-01-12,PROD_00235,STORE_010,280,41,11
2026-01-12,PROD_00235,STORE_011,303,25,5
2026-01-12,PROD_00235,STORE_012,361,59,9
2026-01-12,PROD_00235,STORE_013,428,59,1
2026-01-12,PROD_00235,STORE_014,10000,71,5
2026-01-12,PROD_00235,STORE_015,248,63,5
2026-01-12,PROD_00235,STORE_016,132,79,14
2026-01-12,PROD_00235,STORE_017,412,39,6
2026-01-12,PROD_00235,STORE_018,315,20,4
2026-01-12,PROD_00230,STORE_001,175,61,12
2026-01-12,PROD_00230,STORE_002,317,57,3
2026-01-12,PROD_00230,STORE_003,231,64,7
2026-01-12,PROD_00230,STORE_004,182,44,10
2026-01-12,PROD_00230,STORE_005,75,50,5
2026-01-12,PROD_00230,STORE_006,374,20,6
2026-01-12,PROD_00230,STORE_007,290,32,5
2026-01-12,PROD_00230,STORE_008,130,41,7
2026-01-12,PROD_00230,STORE_009,164,21,12
2026-01-12,PROD_00230,STORE_010,457,61,1
2026-01-12,PROD_00230,STORE_011,453,20,10
2026-01-12,PROD_00230,STORE_012,334,24,2
2026-01-12,PROD_00230,STORE_013,109,46,5
2026-01-12,PROD_00230,STORE_014,99999,39,1
2026-01-12,PROD_00230,STORE_015,85,56,11
2026-01-12,PROD_00230,STORE_016,491,70,10
2026-01-12,PROD_00230,STORE_017,153,35,5
2026-01-12,PROD_00230,STORE_018,157,59,13
2026-01-12,PROD_00112,STORE_001,-10,60,9
2026-01-12,PROD_00112,STORE_002,73,71,1
2026-01-12,PROD_00112,STORE_003,442,28,7
2026-01-12,PROD_00112,STORE_004,215,76,2
2026-01-12,PROD_00112,STORE_005,185,58,2
2026-01-12,PROD_00112,STORE_006,351,65,7
2026-01-12,PROD_00112,STORE_007,190,69,11
2026-01-12,PROD_00112,STORE_008,430,26,11
2026-01-12,PROD_00112,STORE_009,308,44,14
2026-01-12,PROD_00112,STORE_010,145,21,7
2026-01-12,PROD_00112,STORE_011,276,68,8
2026-01-12,PROD_00112,STORE_012,145,40,7
2026-01-12,PROD_00112,STORE_013,223,20,10
2026-01-12,PROD_00112,STORE_014,455,23,3
2026-01-12,PROD_00112,STORE_015,-100,65,6
2026-01-12,PROD_00112,STORE_016,359,78,2
2026-01-12,PROD_00112,STORE_017,90,52,11
2026-01-12,PROD_00112,STORE_018,148,78,5
2026-01-12,PROD_00232,STORE_001,257,34,9
2026-01-12,PROD_00232,STORE_002,477,67,5
2026-01-12,PROD_00232,STORE_003,294,69,14
2026-01-12,PROD_00232,STORE_004,141,60,10
2026-01-12,PROD_00232,STORE_005,297,73,11
2026-01-12,PROD_00232,STORE_006,133,75,14
2026-01-12,PROD_00232,STORE_007,-5,35,3
2026-01-12,PROD_00232,STORE_008,308,77,4
2026-01-12,PROD_00232,STORE_009,167,72,8
2026-01-12,PROD_00232,STORE_010,23,48,9
2026-01-12,PROD_00232,STORE_011,94,38,10
2026-01-12,PROD_00232,STORE_012,331,42,2
2026-01-12,PROD_00232,STORE_013,155,61,8
2026-01-12,PROD_00232,STORE_014,273,35,4
2026-01-12,PROD_00232,STORE_015,130,40,3
2026-01-12,PROD_00232,STORE_016,189,63,9
2026-01-12,PROD_00232,STORE_017,169,25,5
2026-01-12,PROD_00232,STORE_018,152,45,14
2026-01-12,PROD_00181,STORE_001,129,51,13
2026-01-12,PROD_00181,STORE_002,483,45,6
2026-01-12,PROD_00181,STORE_003,398,66,8
2026-01-12,PROD_00181,STORE_004,224,37,10
2026-01-12,PROD_00181,STORE_005,469,55,8
2026-01-12,PROD_00181,STORE_006,309,54,1
2026-01-12,PROD_00181,STORE_007,243,70,6
2026-01-12,PROD_00181,STORE_008,390,48,12
2026-01-12,PROD_00181,STORE_009,135,44,12
2026-01-12,PROD_00181,STORE_010,345,79,14
2026-01-12,PROD_00181,STORE_011,148,32,5
2026-01-12,PROD_00181,STORE_012,120,52,9
2026-01-12,PROD_00181,STORE_013,3,80,2
2026-01-12,PROD_00181,STORE_014,217,55,9
2026-01-12,PROD_00181,STORE_015,219,57,7
2026-01-12,PROD_00181,STORE_016,153,63,7
2026-01-12,PROD_00181,STORE_017,410,62,3
2026-01-12,PROD_00181,STORE_018,329,70,13
2026-01-12,PROD_00145,STORE_001,101,68,12
2026-01-12,PROD_00145,STORE_002,86,42,7
2026-01-12,PROD_00145,STORE_003,259,36,5
2026-01-12,PROD_00145,STORE_004,111,23,2
2026-01-12,PROD_00145,STORE_005,440,37,7
2026-01-12,PROD_00145,STORE_006,99,22,11
2026-01-12,PROD_00145,STORE_007,108,38,11
2026-01-12,PROD_00145,STORE_008,488,24,9
2026-01-12,PROD_00145,STORE_009,453,38,5
2026-01-12,PROD_00145,STORE_010,171,22,2
2026-01-12,PROD_00145,STORE_011,255,43,7
2026-01-12,PROD_00145,STORE_012,110,76,6
2026-01-12,PROD_00145,STORE_013,432,79,10
2026-01-12,PROD_00145,STORE_014,221,78,10
2026-01-12,PROD_00145,STORE_015,103,71,7
2026-01-12,PROD_00145,STORE_016,321,61,9
2026-01-12,PROD_00145,STORE_017,440,71,13
2026-01-12,PROD_00145,STORE_018,509,43,5
2026-01-12,PROD_00240,STORE_001,171,78,11
2026-01-12,PROD_00240,STORE_002,143,68,2
2026-01-12,PROD_00240,STORE_003,203,62,9
2026-01-12,PROD_00240,STORE_004,33,60,11
2026-01-12,PROD_00240,STORE_005,478,35,4
2026-01-12,PROD_00240,STORE_006,39,38,2
2026-01-12,PROD_00240,STORE_007,128,31,14
2026-01-12,PROD_00240,STORE_008,322,33,10
2026-01-12,PROD_00240,STORE_009,334,67,13
2026-01-12,PROD_00240,STORE_010,410,72,13
2026-01-12,PROD_00240,STORE_011,136,39,10
2026-01-12,PROD_00240,STORE_012,468,27,3
2026-01-12,PROD_00240,STORE_013,167,79,6
2026-01-12,PROD_00240,STORE_014,245,55,14
2026-01-12,PROD_00240,STORE_015,106,34,7
